Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
A01;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;20.1665560563247;300000;RSq (dRn);Slope (dRn)
A02;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;19.8671126651361;300000;RSq (dRn);Slope (dRn)
A03;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;20.166791010055;300000;RSq (dRn);Slope (dRn)
A04;Unkn09_MST510_3uL_Qty or ID;Unkn09;Unkn09;Treshold;34.8305135427955;30.6210883826249;RSq (dRn);Slope (dRn)
A05;Unkn09_MST510_3uL_Qty or ID;Unkn09;Unkn09;Treshold;34.5398722216242;36.5487206780115;RSq (dRn);Slope (dRn)
A06;Unkn09_MST510_3uL_Qty or ID;Unkn09;Unkn09;Treshold;34.6836970606869;33.484354215754;RSq (dRn);Slope (dRn)
A07;Unkn17_MST1010_3uL_Qty or ID;Unkn17;Unkn17;Treshold;34.2972855900725;42.3659633465714;RSq (dRn);Slope (dRn)
A08;Unkn17_MST1010_3uL_Qty or ID;Unkn17;Unkn17;Treshold;34.5241001613562;36.9013825470906;RSq (dRn);Slope (dRn)
A09;Unkn17_MST1010_3uL_Qty or ID;Unkn17;Unkn17;Treshold;34.5139498784516;37.1301395759883;RSq (dRn);Slope (dRn)
A10;Unkn25_MST547_3uL_Qty or ID;Unkn25;Unkn25;Treshold;40.0781211760182;1.25442582401073;RSq (dRn);Slope (dRn)
A11;Unkn25_MST547_3uL_Qty or ID;Unkn25;Unkn25;Treshold;38.9134413356764;2.5492377760949;RSq (dRn);Slope (dRn)
A12;Unkn25_MST547_3uL_Qty or ID;Unkn25;Unkn25;Treshold;38.9648317712255;2.47070932819433;RSq (dRn);Slope (dRn)
B01;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;23.9283404389905;30000;RSq (dRn);Slope (dRn)
B02;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;23.6705820061633;30000;RSq (dRn);Slope (dRn)
B03;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;23.6270450878088;30000;RSq (dRn);Slope (dRn)
B04;Unkn10_MST385_3uL_Qty or ID;Unkn10;Unkn10;Treshold;35.2118289830433;24.2768849312525;RSq (dRn);Slope (dRn)
B05;Unkn10_MST385_3uL_Qty or ID;Unkn10;Unkn10;Treshold;35.2716771109296;23.4081925427011;RSq (dRn);Slope (dRn)
B06;Unkn10_MST385_3uL_Qty or ID;Unkn10;Unkn10;Treshold;35.6427978870413;18.6739373415457;RSq (dRn);Slope (dRn)
B07;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;33.2243737478736;81.4173748339247;RSq (dRn);Slope (dRn)
B08;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;33.0763035999128;89.0983978575428;RSq (dRn);Slope (dRn)
B09;Unkn18_MST1013_3uL_Qty or ID;Unkn18;Unkn18;Treshold;33.1965454819169;82.8086038224951;RSq (dRn);Slope (dRn)
B10;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;38.4554919615685;3.36900457370717;RSq (dRn);Slope (dRn)
B11;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;38.8634516139185;2.62801995426399;RSq (dRn);Slope (dRn)
B12;Unkn26_MST459_3uL_Qty or ID;Unkn26;Unkn26;Treshold;41.1084542944743;0.66989026911729;RSq (dRn);Slope (dRn)
C01;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;27.1191758430423;3000;RSq (dRn);Slope (dRn)
C02;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;27.7783394761519;3000;RSq (dRn);Slope (dRn)
C03;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;26.4668199546215;3000;RSq (dRn);Slope (dRn)
C04;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;37.6512817032946;5.49732447462225;RSq (dRn);Slope (dRn)
C05;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;38.2478576857095;3.8230007521774;RSq (dRn);Slope (dRn)
C06;Unkn11_MST267_3uL_Qty or ID;Unkn11;Unkn11;Treshold;39.4056654849278;1.88910515565301;RSq (dRn);Slope (dRn)
C07;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;33.2938513951275;78.0451236401716;RSq (dRn);Slope (dRn)
C08;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;33.2659957939119;79.3800500080282;RSq (dRn);Slope (dRn)
C09;Unkn19_MST1002_3uL_Qty or ID;Unkn19;Unkn19;Treshold;33.5075879891452;68.5219023065932;RSq (dRn);Slope (dRn)
C10;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;32.9147340505029;98.3087591186048;RSq (dRn);Slope (dRn)
C11;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;32.8661069929804;101.262865048578;RSq (dRn);Slope (dRn)
C12;Unkn27_MST406_3uL_Qty or ID;Unkn27;Unkn27;Treshold;33.0030989573383;93.1594061309005;RSq (dRn);Slope (dRn)
D01;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;31.0955624161085;300;RSq (dRn);Slope (dRn)
D02;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;28.090054780795;300;RSq (dRn);Slope (dRn)
D03;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;30.3566293424723;300;RSq (dRn);Slope (dRn)
D04;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D05;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D06;Unkn12_MST350_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D07;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;35.4597752501155;20.8752101131023;RSq (dRn);Slope (dRn)
D08;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;35.3798880293464;21.9156665254798;RSq (dRn);Slope (dRn)
D09;Unkn20_MST1051_3uL_Qty or ID;Unkn20;Unkn20;Treshold;35.3013122057398;22.9896177914645;RSq (dRn);Slope (dRn)
D10;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;32.6368803621559;116.429345864453;RSq (dRn);Slope (dRn)
D11;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;32.5875331341916;119.980559222822;RSq (dRn);Slope (dRn)
D12;Unkn28_MST439_3uL_Qty or ID;Unkn28;Unkn28;Treshold;32.9928106630725;93.7447917065608;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;34.8093658170272;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;35.8165283047086;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;35.3556650432037;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E05;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E06;Unkn13_MST552_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.0898485401717;548.971979640456;RSq (dRn);Slope (dRn)
E08;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.3189306973084;477.503031507922;RSq (dRn);Slope (dRn)
E09;Unkn21_MST1049_3uL_Qty or ID;Unkn21;Unkn21;Treshold;30.2938483824705;484.851132358418;RSq (dRn);Slope (dRn)
E10;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;30.6411863770337;392.432609394751;RSq (dRn);Slope (dRn)
E11;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;30.7706847467304;362.679534461888;RSq (dRn);Slope (dRn)
E12;Unkn29_MST364_3uL_Qty or ID;Unkn29;Unkn29;Treshold;30.9650885407176;322.194912709324;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;39.3008403217117;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;39.1835804200856;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.9132585385345;29.1166321901284;RSq (dRn);Slope (dRn)
F05;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.6907957535962;33.3399455905084;RSq (dRn);Slope (dRn)
F06;Unkn14_MST522_3uL_Qty or ID;Unkn14;Unkn14;Treshold;34.5622810410957;36.0534497353977;RSq (dRn);Slope (dRn)
F07;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;32.2795318591114;144.728069232008;RSq (dRn);Slope (dRn)
F08;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;32.7043818112961;111.7412905157;RSq (dRn);Slope (dRn)
F09;Unkn22_MST1016_3uL_Qty or ID;Unkn22;Unkn22;Treshold;32.6385806120628;116.308880708955;RSq (dRn);Slope (dRn)
F10;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;31.6916265128303;207.017500909011;RSq (dRn);Slope (dRn)
F11;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;31.858015765405;187.072656338726;RSq (dRn);Slope (dRn)
F12;Unkn30_MST1006_3uL_Qty or ID;Unkn30;Unkn30;Treshold;32.109400779114;160.523615609609;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;33.3493058463871;75.4540356407306;RSq (dRn);Slope (dRn)
G05;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;33.187296947908;83.2762126326731;RSq (dRn);Slope (dRn)
G06;Unkn15_MST435_3uL_Qty or ID;Unkn15;Unkn15;Treshold;33.3421699091396;75.7825756618106;RSq (dRn);Slope (dRn)
G07;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;36.1561325250001;13.6615393264958;RSq (dRn);Slope (dRn)
G08;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;36.1948045343174;13.343629049416;RSq (dRn);Slope (dRn)
G09;Unkn23_MST356_3uL_Qty or ID;Unkn23;Unkn23;Treshold;36.2783346387091;12.6819745870598;RSq (dRn);Slope (dRn)
G10;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;36.6380722351549;10.1874347972126;RSq (dRn);Slope (dRn)
G11;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;36.1113225522671;14.0393925444933;RSq (dRn);Slope (dRn)
G12;Unkn31_MST156_3uL_Qty or ID;Unkn31;Unkn31;Treshold;36.6921484422259;9.85748167082633;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
