Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
B09;Unkn18_MST452_3uL_Qty or ID;Unkn18;Unkn18;Treshold;32.7388940970513;37.0331685861169;RSq (dRn);Slope (dRn)
B10;Unkn26_NaN_3uL_Qty or ID;Unkn26;Unkn26;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B11;Unkn26_NaN_3uL_Qty or ID;Unkn26;Unkn26;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B12;Unkn26_NaN_3uL_Qty or ID;Unkn26;Unkn26;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C01;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;25.8793236204275;3000;RSq (dRn);Slope (dRn)
C02;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;26.1347594043477;3000;RSq (dRn);Slope (dRn)
C03;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;26.0272660337731;3000;RSq (dRn);Slope (dRn)
C04;Unkn11_MST252_3uL_Qty or ID;Unkn11;Unkn11;Treshold;30.0183400961633;221.343989915339;RSq (dRn);Slope (dRn)
C05;Unkn11_MST252_3uL_Qty or ID;Unkn11;Unkn11;Treshold;29.9832193990994;226.512189536611;RSq (dRn);Slope (dRn)
C06;Unkn11_MST252_3uL_Qty or ID;Unkn11;Unkn11;Treshold;29.8176311408768;252.552887715306;RSq (dRn);Slope (dRn)
C07;Unkn19_MST1003_3uL_Qty or ID;Unkn19;Unkn19;Treshold;26.3979201308236;2389.88230432912;RSq (dRn);Slope (dRn)
C08;Unkn19_MST1003_3uL_Qty or ID;Unkn19;Unkn19;Treshold;26.4610701309318;2292.7293457638;RSq (dRn);Slope (dRn)
C09;Unkn19_MST1003_3uL_Qty or ID;Unkn19;Unkn19;Treshold;26.6904927109123;1971.84599320203;RSq (dRn);Slope (dRn)
C10;Unkn27_NaN_3uL_Qty or ID;Unkn27;Unkn27;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C11;Unkn27_NaN_3uL_Qty or ID;Unkn27;Unkn27;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C12;Unkn27_NaN_3uL_Qty or ID;Unkn27;Unkn27;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D01;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.5698373202894;300;RSq (dRn);Slope (dRn)
D02;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.6773371043667;300;RSq (dRn);Slope (dRn)
D03;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;29.5605949677417;300;RSq (dRn);Slope (dRn)
D04;Unkn12_MST203_3uL_Qty or ID;Unkn12;Unkn12;Treshold;39.8353823348268;0.34927935650351;RSq (dRn);Slope (dRn)
D05;Unkn12_MST203_3uL_Qty or ID;Unkn12;Unkn12;Treshold;39.9252850996919;0.329240803567789;RSq (dRn);Slope (dRn)
D06;Unkn12_MST203_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D07;Unkn20_MST504_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.205157937017;27.2592499677208;RSq (dRn);Slope (dRn)
D08;Unkn20_MST504_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.4320380962764;23.4833332015806;RSq (dRn);Slope (dRn)
D09;Unkn20_MST504_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.3741961300263;24.3931839730223;RSq (dRn);Slope (dRn)
D10;Unkn28_NaN_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D11;Unkn28_NaN_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D12;Unkn28_NaN_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;33.0417428582588;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;33.1598952672841;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;33.0608050996228;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST468_3uL_Qty or ID;Unkn13;Unkn13;Treshold;28.3520872878889;661.660363497567;RSq (dRn);Slope (dRn)
E05;Unkn13_MST468_3uL_Qty or ID;Unkn13;Unkn13;Treshold;28.3452714581206;664.630755257578;RSq (dRn);Slope (dRn)
E06;Unkn13_MST468_3uL_Qty or ID;Unkn13;Unkn13;Treshold;28.1990227523838;731.680477886835;RSq (dRn);Slope (dRn)
E07;Unkn21_MST394_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E08;Unkn21_MST394_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E09;Unkn21_MST394_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E10;Unkn29_NaN_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E11;Unkn29_NaN_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E12;Unkn29_NaN_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;36.8363452286215;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;36.5590433601403;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;37.0068738863254;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST371_3uL_Qty or ID;Unkn14;Unkn14;Treshold;28.5615834536854;576.557393304904;RSq (dRn);Slope (dRn)
F05;Unkn14_MST371_3uL_Qty or ID;Unkn14;Unkn14;Treshold;28.6020496288397;561.426672938164;RSq (dRn);Slope (dRn)
F06;Unkn14_MST371_3uL_Qty or ID;Unkn14;Unkn14;Treshold;28.4980888922807;601.124752192548;RSq (dRn);Slope (dRn)
F07;Unkn22_MST413_3uL_Qty or ID;Unkn22;Unkn22;Treshold;35.4284357526943;6.32361300669858;RSq (dRn);Slope (dRn)
F08;Unkn22_MST413_3uL_Qty or ID;Unkn22;Unkn22;Treshold;35.3796255783844;6.52974557127343;RSq (dRn);Slope (dRn)
F09;Unkn22_MST413_3uL_Qty or ID;Unkn22;Unkn22;Treshold;35.8280614797864;4.86303712034426;RSq (dRn);Slope (dRn)
F10;Unkn30_NaN_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F11;Unkn30_NaN_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F12;Unkn30_NaN_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;39.0133998712022;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;40.014458398172;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;40.555662092151;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST277_3uL_Qty or ID;Unkn15;Unkn15;Treshold;39.1292615821214;0.555530313885935;RSq (dRn);Slope (dRn)
G05;Unkn15_MST277_3uL_Qty or ID;Unkn15;Unkn15;Treshold;38.5284512929451;0.824490791896175;RSq (dRn);Slope (dRn)
G06;Unkn15_MST277_3uL_Qty or ID;Unkn15;Unkn15;Treshold;38.8329170032941;0.674975259665452;RSq (dRn);Slope (dRn)
G07;Unkn23_MST455_3uL_Qty or ID;Unkn23;Unkn23;Treshold;32.7130182139218;37.6683105061085;RSq (dRn);Slope (dRn)
G08;Unkn23_MST455_3uL_Qty or ID;Unkn23;Unkn23;Treshold;33.1612013983833;28.0581863384675;RSq (dRn);Slope (dRn)
G09;Unkn23_MST455_3uL_Qty or ID;Unkn23;Unkn23;Treshold;33.0892343837841;29.4170957786378;RSq (dRn);Slope (dRn)
G10;Unkn31_NaN_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G11;Unkn31_NaN_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G12;Unkn31_NaN_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_NEC17_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H05;Unkn16_NEC17_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H06;Unkn16_NEC17_3uL_Qty or ID;Unkn16;Unkn16;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H07;Unkn24_NEC20_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_NEC20_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_NEC20_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_NaN_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_NaN_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_NaN_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
