Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
A01;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;22.8626562573474;300000;RSq (dRn);Slope (dRn)
A02;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;22.4817281214624;300000;RSq (dRn);Slope (dRn)
A03;Std01_std1E5_3uL_Qty or ID;Std01;Std01;Treshold;22.7450185650257;300000;RSq (dRn);Slope (dRn)
A04;Unkn09_MST0379_3uL_Qty or ID;Unkn09;Unkn09;Treshold;29.7268520797312;3666.69965976556;RSq (dRn);Slope (dRn)
A05;Unkn09_MST0379_3uL_Qty or ID;Unkn09;Unkn09;Treshold;30.3179936377915;2451.69088303611;RSq (dRn);Slope (dRn)
A06;Unkn09_MST0379_3uL_Qty or ID;Unkn09;Unkn09;Treshold;30.3096747999458;2465.61759188854;RSq (dRn);Slope (dRn)
A07;Unkn17_MST0530_3uL_Qty or ID;Unkn17;Unkn17;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
A08;Unkn17_MST0530_3uL_Qty or ID;Unkn17;Unkn17;Treshold;37.8278637813905;14.7462610355823;RSq (dRn);Slope (dRn)
A09;Unkn17_MST0530_3uL_Qty or ID;Unkn17;Unkn17;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
A10;Unkn25_MST0353_3uL_Qty or ID;Unkn25;Unkn25;Treshold;29.8513518157235;3368.67300733163;RSq (dRn);Slope (dRn)
A11;Unkn25_MST0353_3uL_Qty or ID;Unkn25;Unkn25;Treshold;29.4629925171534;4388.36414716908;RSq (dRn);Slope (dRn)
A12;Unkn25_MST0353_3uL_Qty or ID;Unkn25;Unkn25;Treshold;29.8163380253473;3449.95135532589;RSq (dRn);Slope (dRn)
B01;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;26.2920120961346;30000;RSq (dRn);Slope (dRn)
B02;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;26.0459186659816;30000;RSq (dRn);Slope (dRn)
B03;Std02_std1E4_3uL_Qty or ID;Std02;Std02;Treshold;26.6082903831918;30000;RSq (dRn);Slope (dRn)
B04;Unkn10_MST0367_3uL_Qty or ID;Unkn10;Unkn10;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B05;Unkn10_MST0367_3uL_Qty or ID;Unkn10;Unkn10;Treshold;37.465190034652;18.876875320313;RSq (dRn);Slope (dRn)
B06;Unkn10_MST0367_3uL_Qty or ID;Unkn10;Unkn10;Treshold;38.2589927664305;10.9948792342963;RSq (dRn);Slope (dRn)
B07;Unkn18_MST0384_3uL_Qty or ID;Unkn18;Unkn18;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B08;Unkn18_MST0384_3uL_Qty or ID;Unkn18;Unkn18;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
B09;Unkn18_MST0384_3uL_Qty or ID;Unkn18;Unkn18;Treshold;39.1859625031616;5.84886091003672;RSq (dRn);Slope (dRn)
B10;Unkn26_MST0378_3uL_Qty or ID;Unkn26;Unkn26;Treshold;25.2652271874598;76497.3261552883;RSq (dRn);Slope (dRn)
B11;Unkn26_MST0378_3uL_Qty or ID;Unkn26;Unkn26;Treshold;25.1257378644169;84119.2492001488;RSq (dRn);Slope (dRn)
B12;Unkn26_MST0378_3uL_Qty or ID;Unkn26;Unkn26;Treshold;25.2552714535761;77017.6598366396;RSq (dRn);Slope (dRn)
C01;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;30.3753104850818;3000;RSq (dRn);Slope (dRn)
C02;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;29.9844763960799;3000;RSq (dRn);Slope (dRn)
C03;Std03_std1E3_3uL_Qty or ID;Std03;Std03;Treshold;31.6535550575415;3000;RSq (dRn);Slope (dRn)
C04;Unkn11_MST0502_3uL_Qty or ID;Unkn11;Unkn11;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C05;Unkn11_MST0502_3uL_Qty or ID;Unkn11;Unkn11;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
C06;Unkn11_MST0502_3uL_Qty or ID;Unkn11;Unkn11;Treshold;39.4642373632225;4.83928443556479;RSq (dRn);Slope (dRn)
C07;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;29.0713709501703;5729.42663429573;RSq (dRn);Slope (dRn)
C08;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;29.376991163837;4653.01633912776;RSq (dRn);Slope (dRn)
C09;Unkn19_MST0386_3uL_Qty or ID;Unkn19;Unkn19;Treshold;29.104859495895;5600.25865592137;RSq (dRn);Slope (dRn)
C10;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;31.2669792872961;1284.80168975673;RSq (dRn);Slope (dRn)
C11;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;31.3147761767112;1243.66045669214;RSq (dRn);Slope (dRn)
C12;Unkn27_MST0551_3uL_Qty or ID;Unkn27;Unkn27;Treshold;31.4444905267702;1138.526917345;RSq (dRn);Slope (dRn)
D01;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;35.4978695309707;300;RSq (dRn);Slope (dRn)
D02;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;35.2750269212102;300;RSq (dRn);Slope (dRn)
D03;Std04_std1E2_3uL_Qty or ID;Std04;Std04;Treshold;35.2024799297256;300;RSq (dRn);Slope (dRn)
D04;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D05;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D06;Unkn12_MST0462_3uL_Qty or ID;Unkn12;Unkn12;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D07;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;33.9624979935834;204.988676459617;RSq (dRn);Slope (dRn)
D08;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;34.4598778419672;146.098925181574;RSq (dRn);Slope (dRn)
D09;Unkn20_MST0377_3uL_Qty or ID;Unkn20;Unkn20;Treshold;35.286297673904;83.2265707180384;RSq (dRn);Slope (dRn)
D10;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D11;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
D12;Unkn28_MST0512_3uL_Qty or ID;Unkn28;Unkn28;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E01;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;NaN;30;RSq (dRn);Slope (dRn)
E02;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;30.3707937413239;30;RSq (dRn);Slope (dRn)
E03;Std05_std1E1_3uL_Qty or ID;Std05;Std05;Treshold;38.1436526889339;30;RSq (dRn);Slope (dRn)
E04;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;35.9315400028343;53.6356991732601;RSq (dRn);Slope (dRn)
E05;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;35.7973051238504;58.7691296498949;RSq (dRn);Slope (dRn)
E06;Unkn13_MST0424_3uL_Qty or ID;Unkn13;Unkn13;Treshold;38.250098677387;11.0616670439018;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;38.0022431139164;13.0952946297447;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0404_3uL_Qty or ID;Unkn21;Unkn21;Treshold;36.2638244401161;42.7752288085035;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;29.5467932473535;4144.97100484039;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;29.9018297077349;3254.85592682903;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0558_3uL_Qty or ID;Unkn29;Unkn29;Treshold;29.912625706673;3231.01688199785;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;29.442637151891;4449.61106976698;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;29.2678604511842;5011.94392384372;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0533_3uL_Qty or ID;Unkn14;Unkn14;Treshold;29.3055620784587;4884.91772853268;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;33.1423267032754;358.316743493308;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;34.0735780954909;190.056086082204;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0448_3uL_Qty or ID;Unkn22;Unkn22;Treshold;33.5633799924529;269.001800172109;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;26.1453743349173;42011.9890228256;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;26.7728817383298;27403.7299347476;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0501_3uL_Qty or ID;Unkn30;Unkn30;Treshold;26.7297714402899;28220.067958279;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0526_3uL_Qty or ID;Unkn15;Unkn15;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0553_3uL_Qty or ID;Unkn23;Unkn23;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.0035491255145;393.827248180766;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;33.927894626226;209.87592240187;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0447_3uL_Qty or ID;Unkn31;Unkn31;Treshold;34.0211882320658;196.958291160658;RSq (dRn);Slope (dRn)
H01;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_std1ENTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;31.0886499332837;1450.67733056731;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;30.7934454947652;1773.64747535415;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0529_3uL_Qty or ID;Unkn16;Unkn16;Treshold;31.1159547208744;1423.95537727578;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0412_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MST0395_3uL_Qty or ID;Unkn32;Unkn32;Treshold;40.1207064214559;3.09494673499502;RSq (dRn);Slope (dRn)
