Well;Well Name;Replicate;Well Type;Threshold (dRn);Ct (dRn);Quantity (copies);RSqdRn;Slope (dRn)
E06;Unkn13_MST0129_3uL_Qty or ID;Unkn13;Unkn13;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E07;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E08;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E09;Unkn21_MST0173_3uL_Qty or ID;Unkn21;Unkn21;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E10;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E11;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
E12;Unkn29_MST0498_3uL_Qty or ID;Unkn29;Unkn29;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F01;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F02;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F03;Std06_std1E0_3uL_Qty or ID;Std06;Std06;Treshold;NaN;3;RSq (dRn);Slope (dRn)
F04;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F05;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F06;Unkn14_MST0300_3uL_Qty or ID;Unkn14;Unkn14;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F07;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;29.8233378726459;2962.36844461034;RSq (dRn);Slope (dRn)
F08;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;31.2453176874207;968.282206780203;RSq (dRn);Slope (dRn)
F09;Unkn22_MST0164_3uL_Qty or ID;Unkn22;Unkn22;Treshold;31.3715390809467;876.787990112655;RSq (dRn);Slope (dRn)
F10;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
F11;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;37.015915769817;10.3565914245713;RSq (dRn);Slope (dRn)
F12;Unkn30_MST0430_3uL_Qty or ID;Unkn30;Unkn30;Treshold;40.0017413750621;0.989674260233162;RSq (dRn);Slope (dRn)
G01;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G02;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G03;Std07_std1E-1_3uL_Qty or ID;Std07;Std07;Treshold;NaN;0.3;RSq (dRn);Slope (dRn)
G04;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;35.3488594204459;38.4196095494161;RSq (dRn);Slope (dRn)
G05;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;38.2983464851561;3.77779843956857;RSq (dRn);Slope (dRn)
G06;Unkn15_MST0278_3uL_Qty or ID;Unkn15;Unkn15;Treshold;36.5237603257982;15.2510119685515;RSq (dRn);Slope (dRn)
G07;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;33.2046411623251;207.419818408726;RSq (dRn);Slope (dRn)
G08;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;34.1916875019984;95.4448272387584;RSq (dRn);Slope (dRn)
G09;Unkn23_MST0453_3uL_Qty or ID;Unkn23;Unkn23;Treshold;34.9371880285158;53.1065032014942;RSq (dRn);Slope (dRn)
G10;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G11;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
G12;Unkn31_MST0419_3uL_Qty or ID;Unkn31;Unkn31;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H01;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H02;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H03;NegCtrl08_NTC_3uL_Qty or ID;NegCtrl08;NegCtrl08;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H04;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;33.9237268272937;117.832966424788;RSq (dRn);Slope (dRn)
H05;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;33.5883414703538;153.39394810641;RSq (dRn);Slope (dRn)
H06;Unkn16_MST0266_3uL_Qty or ID;Unkn16;Unkn16;Treshold;33.6444410204242;146.773957939451;RSq (dRn);Slope (dRn)
H07;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H08;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H09;Unkn24_MST0239_3uL_Qty or ID;Unkn24;Unkn24;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H10;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H11;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
H12;Unkn32_MSTNEC_3uL_Qty or ID;Unkn32;Unkn32;Treshold;NaN;NaN;RSq (dRn);Slope (dRn)
